frame,time,Ball_z,Ball_y,Ball_x,Ball_rot_x,Ball_rot_y,Ball_rot_z,Ball_rot_w,Ball_ang_vel_x,Ball_ang_vel_y,Ball_ang_vel_z,Ball_vel_x,Ball_vel_y,Ball_vel_z,hxzywassaved_x,hxzywassaved_y,hxzywassaved_z,hxzywassaved_rot_x,hxzywassaved_rot_y,hxzywassaved_rot_z,hxzywassaved_rot_w,hxzywassaved_yaw,hxzywassaved_pitch,hxzywassaved_roll,hxzywassaved_ang_vel_x,hxzywassaved_ang_vel_y,hxzywassaved_ang_vel_z,hxzywassaved_vel_x,hxzywassaved_vel_y,hxzywassaved_vel_z,hxzywassaved_throttle,Juicy_Dom12_x,Juicy_Dom12_y,Juicy_Dom12_z,Juicy_Dom12_rot_x,Juicy_Dom12_rot_y,Juicy_Dom12_rot_z,Juicy_Dom12_rot_w,Juicy_Dom12_yaw,Juicy_Dom12_pitch,Juicy_Dom12_roll,Juicy_Dom12_ang_vel_x,Juicy_Dom12_ang_vel_y,Juicy_Dom12_ang_vel_z,Juicy_Dom12_vel_x,Juicy_Dom12_vel_y,Juicy_Dom12_vel_z,hxzywassaved_boost,Juicy_Dom12_boost,Juicy_Dom12_throttle,hxzywassaved_steer,Juicy_Dom12_steer,Juicy_Dom12_handbrake,hxzywassaved_handbrake,Juicy_Dom12_jump,Juicy_Dom12_double_jump,hxzywassaved_jump,hxzywassaved_double_jump,hxzywassaved_rot_jump,hxzywassaved_rot_double_jump,hxzywassaved_ang_vel_jump,hxzywassaved_ang_vel_double_jump,hxzywassaved_vel_jump,hxzywassaved_vel_double_jump,Juicy_Dom12_rot_jump,Juicy_Dom12_rot_double_jump,Juicy_Dom12_ang_vel_jump,Juicy_Dom12_ang_vel_double_jump,Juicy_Dom12_vel_jump,Juicy_Dom12_vel_double_jump
13967,536.4759,217.53,1613.05,1567.96,-0.06863555,-0.1780964,0.9751801,0.112225674,418.03,358.88,237.58,442.19,-515.12,59.59,-595.43,862.16,17.01,0.0001429621,0.004787882,-0.031492252,0.9994925,-0.06299571699143619,0.009580055234910165,-1.5784003815045996e-05,0.02,0.0,199.48,2190.33,-309.98,0.05,0.992,-446.35,2521.62,24.51,0.00051520305,0.0047393288,-0.111999094,0.99369687,-0.22447188974327245,0.009534461394468811,-3.769146032234548e-05,0.0,0.18,43.55,1450.43,-679.89,304.06,65.0,0.0,0.078,0.07,-0.32,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13968,536.5091,219.07,1595.89,1582.68,0.004787882,-0.24104853,0.96645576,0.088520855,418.03,358.88,237.58,441.71,-514.6,37.86,-595.43,862.16,17.01,0.0001429621,0.004787882,-0.031492252,0.9994925,-0.06299571699143619,0.009580055234910165,-1.5784003815045996e-05,0.02,0.0,199.48,2190.33,-309.98,0.05,0.992,-446.35,2521.62,24.51,0.00051520305,0.0047393288,-0.111999094,0.99369687,-0.22447188974327245,0.009534461394468811,-3.769146032234548e-05,0.0,0.18,43.55,1450.43,-679.89,304.06,65.0,0.0,0.078,0.0,-0.32,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13969,536.5423,219.88,1578.74,1597.4,0.07816285,-0.30159453,0.9480735,0.06393668,418.03,358.88,237.58,441.23,-514.08,16.14,-595.43,862.16,17.01,0.0001429621,0.004787882,-0.031492252,0.9994925,-0.06299571699143619,0.009580055234910165,-1.5784003815045996e-05,0.02,0.0,199.48,2190.33,-309.98,0.05,0.992,-446.35,2521.62,24.51,0.00051520305,0.0047393288,-0.111999094,0.99369687,-0.22447188974327245,0.009534461394468811,-3.769146032234548e-05,0.0,0.18,43.55,1450.43,-679.89,304.06,65.0,0.0,0.078,0.0,-0.32,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13970,536.5755,220.01,1565.9,1608.43,0.13272059,-0.3450606,0.92805576,0.0450656,418.03,358.88,237.58,440.87,-513.69,-0.11,-390.22,852.22,17.01,-0.0002886216,0.004787882,0.042573206,0.99908185,0.08517232483556751,0.009591694178871362,-0.0001690500078726872,-0.34,0.0,91.35,2273.17,38.92,0.0,0.992,-313.17,2459.96,54.22,0.035916027,0.01331714,-0.09659691,0.9945862,-0.1924846297101736,0.033435070975200376,0.06896354542502611,209.16,31.11,29.1,1453.42,-672.14,318.65,65.0,0.0,0.047,0.0,-0.641,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13971,536.6087,220.01,1565.9,1608.43,0.13272059,-0.3450606,0.92805576,0.0450656,418.03,358.88,237.58,440.87,-513.69,-0.11,-390.22,852.22,17.01,-0.0002886216,0.004787882,0.042573206,0.99908185,0.08517232483556751,0.009591694178871362,-0.0001690500078726872,-0.34,0.0,91.35,2273.17,38.92,0.0,0.992,-313.17,2459.96,54.22,0.035916027,0.01331714,-0.09659691,0.9945862,-0.1924846297101736,0.033435070975200376,0.06896354542502611,209.16,31.11,29.1,1453.42,-672.14,318.65,65.0,0.0,0.047,0.0,-0.641,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
13972,536.6419,217.96,1527.42,1641.45,0.2907132,-0.4628888,0.8372933,-0.012637353,418.03,358.88,237.58,439.79,-512.52,-48.77,-390.22,852.22,17.01,-0.0002886216,0.004787882,0.042573206,0.99908185,0.08517232483556751,0.009591694178871362,-0.0001690500078726872,-0.34,0.0,91.35,2273.17,38.92,0.0,0.992,-313.17,2459.96,54.22,0.035916027,0.01331714,-0.09659691,0.9945862,-0.1924846297101736,0.033435070975200376,0.06896354542502611,209.16,31.11,29.1,1453.42,-672.14,318.65,65.0,0.0,0.047,-0.102,-0.641,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13973,536.6751,217.01,1518.88,1648.77,0.32410175,-0.4860919,0.81118655,-0.02547701,418.03,358.88,237.58,439.55,-512.26,-59.57,-179.82,867.01,17.01,-0.00039651754,0.004787882,0.0639151,0.99794376,0.12791800911184023,0.009606908621370851,-0.0001793767743919955,0.14,0.0,23.48,2287.94,235.19,0.0,0.992,-159.26,2354.62,80.44,0.2739245,0.1259717,-0.084501736,0.94971365,-0.09561243953591393,0.2895993456357423,0.5476618817132226,536.8,109.34,-48.82,1729.53,-1255.33,258.98,65.0,0.0,0.039,-0.242,0.234,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13974,536.7083,213.85,1497.55,1667.07,0.4038479,-0.5386644,0.7372056,-0.05723091,418.03,358.88,237.58,438.95,-511.61,-86.54,-179.82,867.01,17.01,-0.00039651754,0.004787882,0.0639151,0.99794376,0.12791800911184023,0.009606908621370851,-0.0001793767743919955,0.14,0.0,23.48,2287.94,235.19,0.0,0.992,-159.26,2354.62,80.44,0.2739245,0.1259717,-0.084501736,0.94971365,-0.09561243953591393,0.2895993456357423,0.5476618817132226,536.8,109.34,-48.82,1729.53,-1255.33,258.98,66.0,0.0,0.039,-0.195,0.234,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
13975,536.7415,210.51,1480.51,1681.7,0.46316934,-0.5747018,0.66967577,-0.08201469,418.03,358.88,237.58,438.47,-511.09,-108.1,-7.87,887.0,17.01,-0.00037493836,0.004787882,0.062577195,0.9980286,0.12523694968553276,0.009603959158416194,-0.0001491808423566921,-0.04,-0.01,-36.42,2283.74,272.99,0.01,0.992,-29.57,2260.48,97.83,0.49823028,0.13604379,-0.10434923,0.8499235,-0.04439829986943919,0.3418530822144803,1.0527654457412612,526.18,-9.52,-159.81,1729.64,-1255.33,210.11,66.0,0.0,0.039,0.008,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13976,536.7747,208.57,1471.99,1689.0,0.49113065,-0.5905895,0.63335454,-0.09410991,418.03,358.88,237.58,438.23,-510.83,-118.87,-7.87,887.0,17.01,-0.00037493836,0.004787882,0.062577195,0.9980286,0.12523694968553276,0.009603959158416194,-0.0001491808423566921,-0.04,-0.01,-36.42,2283.74,272.99,0.01,0.992,-29.57,2260.48,97.83,0.49823028,0.13604379,-0.10434923,0.8499235,-0.04439829986943919,0.3418530822144803,1.0527654457412612,526.18,-9.52,-159.81,1729.64,-1255.33,210.11,66.0,0.0,0.039,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
13977,536.8079,200.38,1442.23,1714.55,-0.5788881,0.634335,-0.49441066,0.13440916,418.03,358.88,237.58,437.39,-509.92,-156.52,-7.87,887.0,17.01,-0.00037493836,0.004787882,0.062577195,0.9980286,0.12523694968553276,0.009603959158416194,-0.0001491808423566921,-0.04,-0.01,-36.42,2283.74,272.99,0.01,0.992,-29.57,2260.48,97.83,0.49823028,0.13604379,-0.10434923,0.8499235,-0.04439829986943919,0.3418530822144803,1.0527654457412612,526.18,-9.52,-159.81,1729.64,-1255.33,210.11,62.0,0.0,0.039,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13978,536.8411,196.2,1429.48,1725.47,-0.61122465,0.6472081,-0.42997503,0.15049113,418.03,358.88,237.58,437.06,-509.53,-172.63,221.53,912.49,17.01,-0.00021848927,0.004787882,0.04629022,0.9989165,0.09261462892823709,0.009585763292728358,6.7594590265908475e-06,0.15,0.02,-13.67,2288.06,234.01,0.01,0.992,143.4,2134.96,99.76,0.75231117,0.098673865,-0.1413631,0.63585204,-0.03327122250533495,0.34498444100811215,1.732395967136284,517.9,-17.57,-184.29,1729.88,-1255.33,-14.2,62.0,0.0,0.047,0.0,-0.164,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13979,536.8743,190.0,1412.52,1740.03,-0.64896685,0.6586995,-0.3403671,0.17060842,418.03,358.88,237.58,436.62,-509.01,-194.1,221.53,912.49,17.01,-0.00021848927,0.004787882,0.04629022,0.9989165,0.09261462892823709,0.009585763292728358,6.7594590265908475e-06,0.15,0.02,-13.67,2288.06,234.01,0.01,0.992,143.4,2134.96,99.76,0.75231117,0.098673865,-0.1413631,0.63585204,-0.03327122250533495,0.34498444100811215,1.732395967136284,517.9,-17.57,-184.29,1729.88,-1255.33,-14.2,62.0,0.0,0.047,0.0,-0.164,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13980,536.90753,186.63,1404.04,1747.31,0.6654278,-0.6619845,0.29422522,-0.18003853,418.03,358.88,237.58,436.4,-508.75,-204.82,221.53,912.49,17.01,-0.00021848927,0.004787882,0.04629022,0.9989165,0.09261462892823709,0.009585763292728358,6.7594590265908475e-06,0.15,0.02,-13.67,2288.06,234.01,0.01,0.992,143.4,2134.96,99.76,0.75231117,0.098673865,-0.1413631,0.63585204,-0.03327122250533495,0.34498444100811215,1.732395967136284,517.9,-17.57,-184.29,1729.88,-1255.33,-14.2,62.0,0.0,0.047,0.0,-0.164,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981,536.9408,177.42,1382.85,1765.47,0.69921666,-0.6629556,0.1759115,-0.20159622,418.03,358.88,237.58,435.85,-508.1,-231.62,393.38,928.94,17.01,-0.00019691007,0.004787882,0.04357124,0.9990388,0.08717118906610191,0.009583865720587406,2.3787403782128875e-05,0.0,0.01,-4.01,2290.26,209.92,0.25,0.992,273.18,2040.82,98.61,0.89162624,0.058854785,-0.16181485,0.4187538,-0.03248361698121079,0.3446295815009906,2.2577875479894303,517.79,-17.89,-184.57,1730.06,-1255.33,-15.46,62.0,0.0,0.039,0.062,-0.359,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13982,536.974,169.26,1365.93,1779.99,0.71841407,-0.65627676,0.07919325,-0.21658844,418.03,358.88,237.58,435.41,-507.58,-253.02,546.1,942.54,17.01,-0.00019691007,0.004787882,0.042815972,0.9990715,0.0856591938533517,0.0095838814090412,1.654192499189338e-05,0.0,0.01,-0.65,2291.01,200.92,0.25,0.992,273.18,2040.82,98.61,0.89162624,0.058854785,-0.16181485,0.4187538,-0.03248361698121079,0.3446295815009906,2.2577875479894303,517.79,-17.89,-184.57,1730.06,-1255.33,-15.46,62.0,0.0,0.039,0.0,-0.359,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13983,537.0072,162.67,1353.24,1790.88,0.7281061,-0.6469599,0.006082633,-0.22642314,418.03,358.88,237.58,435.08,-507.19,-269.07,546.1,942.54,17.01,-0.00019691007,0.004787882,0.042815972,0.9990715,0.0856591938533517,0.0095838814090412,1.654192499189338e-05,0.0,0.01,-0.65,2291.01,200.92,0.25,0.992,431.8,1925.76,97.18,0.9802304,0.008483318,-0.16067655,0.115149654,-0.021481624209095836,0.3225159380602541,2.904225895773949,522.17,-55.73,-163.49,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.555,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13984,537.0404,148.28,1327.91,1812.6,0.7351821,-0.61748266,-0.13982019,-0.24222459,418.03,358.88,237.58,434.42,-506.41,-301.11,546.1,942.54,17.01,-0.00019691007,0.004787882,0.042815972,0.9990715,0.0856591938533517,0.0095838814090412,1.654192499189338e-05,0.0,0.01,-0.65,2291.01,200.92,0.25,0.992,431.8,1925.76,97.18,0.9802304,0.008483318,-0.16067655,0.115149654,-0.021481624209095836,0.3225159380602541,2.904225895773949,522.17,-55.73,-163.49,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.555,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13985,537.0736,135.07,1306.82,1830.7,0.72846866,-0.58228153,-0.25914812,-0.25124472,418.03,358.88,237.58,433.87,-505.76,-327.77,717.91,957.76,17.01,-0.00020769966,0.004787882,0.045340735,0.9989601,0.09071370485806857,0.009584787428944558,1.92057138905107e-05,-0.03,0.01,4.89,2290.62,204.58,0.25,0.992,561.58,1831.62,96.01,0.981624,-0.030246053,-0.12337137,-0.14240429,-0.025046474357149323,0.2535302678129529,-2.856654796702909,516.21,-100.66,-160.89,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.664,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13986,537.1068,135.07,1306.82,1830.7,0.72846866,-0.58228153,-0.25914812,-0.25124472,418.03,358.88,237.58,433.87,-505.76,-327.77,717.91,957.76,17.01,-0.00020769966,0.004787882,0.045340735,0.9989601,0.09071370485806857,0.009584787428944558,1.92057138905107e-05,-0.03,0.01,4.89,2290.62,204.58,0.25,0.992,561.58,1831.62,96.01,0.981624,-0.030246053,-0.12337137,-0.14240429,-0.025046474357149323,0.2535302678129529,-2.856654796702909,516.21,-100.66,-160.89,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.664,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13987,537.14,114.71,1277.35,1855.97,0.70002544,-0.51788896,-0.41900736,-0.25727072,418.03,358.88,237.58,433.1,-504.85,-365.05,908.78,975.1,17.01,-0.00020769966,0.004787882,0.046295613,0.99891627,0.0926255315941662,0.0095847643778215,2.836802807513233e-05,-0.03,0.01,1.1,2290.06,210.33,0.25,0.992,561.58,1831.62,96.01,0.981624,-0.030246053,-0.12337137,-0.14240429,-0.025046474357149323,0.2535302678129529,-2.856654796702909,516.21,-100.66,-160.89,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.664,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13988,537.1732,102.09,1260.54,1870.41,0.67408705,-0.47384566,-0.50490904,-0.25718442,418.03,358.88,237.58,432.66,-504.33,-386.33,908.78,975.1,17.01,-0.00020769966,0.004787882,0.046295613,0.99891627,0.0926255315941662,0.0095847643778215,2.836802807513233e-05,-0.03,0.01,1.1,2290.06,210.33,0.25,0.992,691.36,1737.48,94.84,0.9178494,-0.06983859,-0.056071028,-0.3866924,-0.08600865316623002,0.15759313310218406,-2.3509183906836046,499.45,-141.7,-181.56,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.781,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13989,537.2064,96.15,1240.12,1887.91,0.62804544,-0.4115787,-0.60897505,-0.25556058,429.66,368.66,198.67,402.18,-468.73,235.81,908.78,975.1,17.01,-0.00020769966,0.004787882,0.046295613,0.99891627,0.0926255315941662,0.0095847643778215,2.836802807513233e-05,-0.03,0.01,1.1,2290.06,210.33,0.25,0.992,691.36,1737.48,94.84,0.9178494,-0.06983859,-0.056071028,-0.3866924,-0.08600865316623002,0.15759313310218406,-2.3509183906836046,499.45,-141.7,-181.56,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.781,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13990,537.2396,103.55,1224.51,1901.31,-0.5828911,0.36089975,0.68232983,0.25380182,429.66,368.66,198.67,401.74,-468.25,213.89,1118.66,994.54,17.01,-0.00020769966,0.004787882,0.046543777,0.9989047,0.09312240882557861,0.009584756673034961,3.074930352176265e-05,-0.03,0.01,0.25,2289.76,213.1,0.25,0.992,849.98,1622.42,93.41,0.755868,-0.116363525,0.046543777,-0.6426171,-0.23873455878259475,0.07927548843685218,-1.7419188987333687,499.06,-145.91,-179.28,1730.12,-1255.33,-15.47,62.0,0.0,0.0,0.0,-0.766,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13991,537.2728,110.23,1208.91,1914.7,-0.5319047,0.30661175,0.7488724,0.24951297,429.66,368.66,198.67,401.3,-467.77,192.01,1118.66,994.54,17.01,-0.00020769966,0.004787882,0.046543777,0.9989047,0.09312240882557861,0.009584756673034961,3.074930352176265e-05,-0.03,0.01,0.25,2289.76,213.1,0.25,0.992,878.82,1601.5,93.02,0.7254397,-0.121272795,0.060171116,-0.6748404,-0.26086605723806255,0.0764529872376354,-1.6530688654526051,503.0,-145.18,-168.53,1730.12,-1255.33,-26.29,62.0,0.0,0.0,0.0,-0.711,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13992,537.306,114.75,1197.21,1924.72,-0.49015418,0.2638632,0.79389405,0.24465765,429.66,368.66,198.67,400.97,-467.41,175.6,1118.66,994.54,17.01,-0.00020769966,0.004787882,0.046543777,0.9989047,0.09312240882557861,0.009584756673034961,3.074930352176265e-05,-0.03,0.01,0.25,2289.76,213.1,0.25,0.992,878.82,1601.5,93.02,0.7254397,-0.121272795,0.060171116,-0.6748404,-0.26086605723806255,0.0764529872376354,-1.6530688654526051,503.0,-145.18,-168.53,1730.12,-1255.33,-26.29,62.0,0.0,0.0,0.0,-0.711,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13993,537.33923,120.15,1181.65,1938.08,-0.43023396,0.20459571,0.846948,0.23604755,429.66,368.66,198.67,400.53,-466.93,153.75,1328.54,1014.12,17.01,-0.00020769966,0.004787882,0.04660851,0.9989017,0.09325202164427185,0.009584754835702747,3.1370446181644196e-05,-0.03,0.01,0.05,2289.64,213.91,0.25,0.992,1008.6,1507.36,89.04,-0.5692099,0.13275295,-0.112829894,0.8035211,-0.34017856048176687,0.084994103373307,-1.2472814508458352,512.59,-151.63,-129.41,1730.12,-1255.33,-74.98,62.0,0.0,0.0,0.0,-0.352,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13994,537.37244,125.87,1162.2,1954.76,-0.34936568,0.12770882,0.9013088,0.22198324,429.66,368.66,198.67,399.98,-466.33,126.46,1328.54,1014.12,17.01,-0.00020769966,0.004787882,0.04660851,0.9989017,0.09325202164427185,0.009584754835702747,3.1370446181644196e-05,-0.03,0.01,0.05,2289.64,213.91,0.25,0.992,1008.6,1507.36,89.04,-0.5692099,0.13275295,-0.112829894,0.8035211,-0.34017856048176687,0.084994103373307,-1.2472814508458352,512.59,-151.63,-129.41,1730.12,-1255.33,-74.98,62.0,0.0,0.0,-0.047,-0.352,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13995,537.40564,129.63,1146.67,1968.08,-0.28068423,0.06470274,0.93470407,0.20822641,429.66,368.66,198.67,399.54,-465.85,104.66,1538.42,1033.7,17.01,-0.00020769966,0.004787882,0.04660851,0.9989017,0.09325202164427185,0.009584754835702747,3.1370446181644196e-05,-0.03,0.01,0.01,2289.54,214.08,0.25,0.992,1138.38,1413.22,81.37,-0.3891794,0.12853423,-0.15337196,0.8991637,-0.3878820076577285,0.11200223475840694,-0.8389778887771322,495.55,-157.21,-105.12,1730.12,-1255.33,-123.67,62.0,0.0,0.0,-0.188,-0.023,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13996,537.43884,130.46,1142.79,1971.41,-0.2630486,0.048825774,0.94160473,0.20445545,429.66,368.66,198.67,399.43,-465.73,99.21,1538.42,1033.7,17.01,-0.00020769966,0.004787882,0.04660851,0.9989017,0.09325202164427185,0.009584754835702747,3.1370446181644196e-05,-0.03,0.01,0.01,2289.54,214.08,0.25,0.992,1138.38,1413.22,81.37,-0.3891794,0.12853423,-0.15337196,0.8991637,-0.3878820076577285,0.11200223475840694,-0.8389778887771322,495.55,-157.21,-105.12,1730.12,-1255.33,-123.67,62.0,0.0,0.0,-0.406,-0.023,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13997,537.47205,133.32,1127.27,1984.73,-0.19097382,-0.014892378,0.9632861,0.18811461,429.66,368.66,198.67,398.99,-465.25,77.44,1633.53,1042.47,21.93,-0.00021848927,0.004787882,0.045108758,0.99897057,0.09024915387684049,0.009585764780816379,-4.578090572111436e-06,-0.17,0.0,-16.78,2271.43,205.58,297.19,0.992,1138.38,1413.22,81.37,-0.3891794,0.12853423,-0.15337196,0.8991637,-0.3878820076577285,0.11200223475840694,-0.8389778887771322,495.55,-157.21,-105.12,1730.12,-1255.33,-123.67,62.0,0.0,0.0,-0.57,-0.023,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13998,537.50525,136.56,1100.16,2007.97,-0.06069437,-0.12565877,0.97799146,0.15510908,429.66,368.66,198.67,398.22,-464.41,39.39,1633.53,1042.47,21.93,-0.00021848927,0.004787882,0.045108758,0.99897057,0.09024915387684049,0.009585764780816379,-4.578090572111436e-06,-0.17,0.0,-16.78,2271.43,205.58,297.19,0.992,1282.58,1308.62,68.57,-0.22157863,0.120085895,-0.18225038,0.95040363,-0.4159499140577995,0.14803464810736044,-0.489394012928991,331.37,-98.92,-74.44,1730.12,-1255.33,-177.77,62.0,0.0,0.0,-0.172,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13999,537.53845,137.42,1084.68,2021.24,0.014838472,-0.18744023,0.97297263,0.13405311,429.66,368.66,198.67,397.8,-463.93,17.67,1841.59,1060.0,51.81,-3.5066176e-05,-0.004286166,0.018787462,0.99981433,0.03757847127872061,-0.008569527652288288,-0.00023118018280137939,3.12,-62.2,-93.25,2264.52,187.78,355.9,0.992,1282.58,1308.62,68.57,-0.22157863,0.120085895,-0.18225038,0.95040363,-0.4159499140577995,0.14803464810736044,-0.489394012928991,331.37,-98.92,-74.44,1730.12,-1255.33,-177.77,62.0,0.0,0.0,-0.141,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
14000,537.57166,144.02,1074.4,2047.0,0.048173003,-0.2424296,0.96103424,0.12377602,571.94,-159.38,-86.44,2954.94,-171.06,853.27,1841.59,1060.0,51.81,-3.5066176e-05,-0.004286166,0.018787462,0.99981433,0.03757847127872061,-0.008569527652288288,-0.00023118018280137939,3.12,-62.2,-93.25,2264.52,187.78,355.9,0.0,1282.58,1308.62,68.57,-0.22157863,0.120085895,-0.18225038,0.95040363,-0.4159499140577995,0.14803464810736044,-0.489394012928991,331.37,-98.92,-74.44,1730.12,-1255.33,-177.77,74.0,0.0,0.0,-0.172,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14001,537.60486,172.37,1068.73,2146.16,0.030731542,-0.33666083,0.932654,0.1259825,571.94,-159.38,-86.44,2951.94,-170.86,830.73,1841.59,1060.0,51.81,-3.5066176e-05,-0.004286166,0.018787462,0.99981433,0.03757847127872061,-0.008569527652288288,-0.00023118018280137939,3.12,-62.2,-93.25,2264.52,187.78,355.9,0.0,1441.2,1193.56,49.29,-0.122572936,0.118596934,-0.19696209,0.96546185,-0.4293124667832568,0.18171559586600952,-0.29228535681805,49.13,-1.88,-13.97,1730.12,-1255.33,-237.28,74.0,0.0,0.0,-0.133,0.992,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14002,537.63806,186.08,1065.89,2195.34,0.02188947,-0.38257074,0.9149485,0.12660828,571.94,-159.38,-86.44,2950.44,-170.76,819.47,1995.9,1072.68,75.59,-0.0045127473,-0.09656454,-0.0043455088,0.99530697,-0.007926651567735513,-0.1934665699876002,-0.008298812666195613,-7.3,-277.91,-61.31,1981.17,165.05,504.6,0.0,1441.2,1193.56,49.29,-0.122572936,0.118596934,-0.19696209,0.96546185,-0.4293124667832568,0.18171559586600952,-0.29228535681805,49.13,-1.88,-13.97,1730.12,-1255.33,-237.28,74.0,0.0,0.0,0.0,0.992,1.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
14003,537.67126,232.57,1055.95,2367.27,-0.009351922,-0.5349851,0.8353153,0.12630078,571.94,-159.38,-86.44,2945.19,-170.41,780.1,1995.9,1072.68,75.59,-0.0045127473,-0.09656454,-0.0043455088,0.99530697,-0.007926651567735513,-0.1934665699876002,-0.008298812666195613,-7.3,-277.91,-61.31,1981.17,165.05,504.6,0.0,1599.77,1079.86,25.65,-0.08265667,0.08441541,-0.17510767,0.977435,-0.3678526585090328,0.1364969796328458,-0.1941588030424201,161.72,-284.9,115.07,1731.44,-1206.71,-237.85,74.0,0.0,0.0,0.0,0.992,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14004,537.70447,245.43,1053.11,2416.34,-0.018264167,-0.5757214,0.8077502,0.12550235,571.94,-159.38,-86.44,2943.69,-170.31,768.86,1995.9,1072.68,75.59,-0.0045127473,-0.09656454,-0.0043455088,0.99530697,-0.007926651567735513,-0.1934665699876002,-0.008298812666195613,-7.3,-277.91,-61.31,1981.17,165.05,504.6,0.0,1599.77,1079.86,25.65,-0.08265667,0.08441541,-0.17510767,0.977435,-0.3678526585090328,0.1364969796328458,-0.1941588030424201,161.72,-284.9,115.07,1731.44,-1206.71,-237.85,74.0,0.0,0.0,-0.172,0.992,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14005,537.7377,276.76,1046.01,2538.9,-0.040301997,-0.67105323,0.7301677,0.1221414,571.94,-159.38,-86.44,2939.94,-170.06,740.8,2194.4,1089.2,122.7,0.010252811,-0.26345322,-0.0381818,0.9638617,-0.09179427454793997,-0.5317958478924549,0.046289787729009574,128.64,-405.27,-10.22,2004.2,163.29,451.24,0.0,1599.77,1079.86,25.65,-0.08265667,0.08441541,-0.17510767,0.977435,-0.3678526585090328,0.1364969796328458,-0.1941588030424201,161.72,-284.9,115.07,1731.44,-1206.71,-237.85,74.0,0.0,0.0,-0.07,0.992,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
