frame,time,Ball_z,Ball_y,Ball_x,French B4guette_x,French B4guette_y,French B4guette_z,User-63f82723dc_x,User-63f82723dc_y,User-63f82723dc_z,User-63f82723dc_boost,Sayonara_Sammy12_x,Sayonara_Sammy12_y,Sayonara_Sammy12_z,Sayonara_Sammy12_throttle,Sayonara_Sammy12_boost,GMON3YSTR8CASH_x,GMON3YSTR8CASH_y,GMON3YSTR8CASH_z,GMON3YSTR8CASH_boost,GMON3YSTR8CASH_throttle,French B4guette_throttle,GMON3YSTR8CASH_steer,User-63f82723dc_throttle,Sayonara_Sammy12_steer,French B4guette_boost,French B4guette_steer,French B4guette_handbrake,User-63f82723dc_steer,GMON3YSTR8CASH_handbrake,Sayonara_Sammy12_handbrake,User-63f82723dc_handbrake,French B4guette_jump,French B4guette_double_jump,User-63f82723dc_jump,User-63f82723dc_double_jump,Sayonara_Sammy12_jump,Sayonara_Sammy12_double_jump,GMON3YSTR8CASH_jump,GMON3YSTR8CASH_double_jump
11289,440.9845,932.57,2472.57,2569.41,-528.11,4632.55,17.01,2925.02,2798.24,145.19,85.0,2474.79,1834.53,43.39,0.992,73.0,2616.94,3935.05,17.01,66.0,0.992,0.992,-0.961,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
11290,441.01794,940.09,2491.81,2567.41,-491.52,4648.05,17.01,2925.02,2798.24,145.19,85.0,2464.44,1846.98,23.45,0.992,73.0,2580.36,3946.62,17.01,66.0,0.992,0.992,-1.0,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11291,441.0514,946.87,2511.01,2565.41,-480.61,4652.78,17.01,2876.87,2790.5,176.22,85.0,2461.65,1850.83,19.71,0.992,73.0,2569.76,3950.96,17.01,66.0,0.992,0.898,-0.875,0.0,-0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
11292,441.08484,949.99,2520.61,2564.41,-480.61,4652.78,17.01,2876.87,2790.5,176.22,85.0,2461.65,1850.83,19.71,0.992,73.0,2569.76,3950.96,17.01,66.0,0.992,0.898,-0.875,0.0,-0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
11293,441.1183,958.25,2549.37,2561.41,-424.1,4677.71,17.01,2823.37,2781.9,206.42,85.0,2450.86,1875.72,15.76,0.992,73.0,2514.86,3975.93,17.01,66.0,0.984,0.016,0.992,0.0,0.0,100.0,0.0,0.0,0.133,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11294,441.15173,962.85,2568.53,2559.41,-424.1,4677.71,17.01,2812.67,2780.18,211.92,85.0,2449.76,1881.79,16.02,0.992,73.0,2503.28,3980.88,17.01,66.0,0.992,0.016,0.992,0.0,0.0,100.0,0.0,0.0,0.297,0.0,0.0,0.0,0,0,0,0,1,0,0,0
11295,441.18518,968.39,2597.21,2556.41,-368.75,4702.36,17.01,2769.87,2773.3,232.12,85.0,2449.76,1881.79,16.02,0.992,73.0,2454.46,3999.65,17.01,66.0,0.984,0.0,0.992,0.0,0.0,100.0,0.0,0.0,0.648,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11296,441.21863,969.87,2606.77,2555.41,-368.75,4702.36,17.01,2759.17,2771.58,236.71,85.0,2447.53,1917.11,16.8,0.992,73.0,2441.57,4003.82,17.01,66.0,0.992,0.0,0.992,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11297,441.25208,971.75,2621.08,2553.91,-332.0,4718.76,17.01,2759.17,2771.58,236.71,85.0,2447.53,1917.11,16.8,0.992,73.0,2441.57,4003.82,17.01,66.0,0.992,0.0,0.992,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11298,441.28552,974.3,2649.69,2550.91,-311.76,4727.85,17.01,2709.06,2764.03,254.7,85.0,2445.93,1955.2,16.99,0.992,73.0,2380.39,4019.66,17.01,66.0,0.992,0.0,0.0,0.0,0.992,100.0,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11299,441.31897,975.1,2668.73,2548.94,-311.76,4727.85,17.01,2709.06,2764.03,254.7,85.0,2445.93,1955.2,16.99,0.992,73.0,2380.39,4019.66,17.01,66.0,0.992,0.0,0.0,0.0,0.992,100.0,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11300,441.35242,975.22,2678.25,2547.96,-283.0,4741.95,17.01,2709.06,2764.03,254.7,85.0,2445.93,1955.2,16.99,0.992,73.0,2380.39,4019.66,17.01,66.0,0.992,0.0,0.0,0.0,0.992,100.0,0.516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11301,441.38586,974.5,2706.76,2545.02,-283.0,4741.95,17.01,2633.75,2754.66,269.77,85.0,2435.91,2012.95,17.01,0.992,73.0,2291.82,4036.41,17.01,66.0,0.984,0.0,0.0,0.0,0.992,100.0,0.516,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11302,441.4193,973.12,2725.75,2543.06,-238.89,4765.89,17.01,2620.31,2753.16,271.14,85.0,2433.09,2023.2,17.01,0.992,73.0,2276.35,4038.83,17.01,66.0,0.992,0.0,0.0,0.0,0.992,100.0,0.0,0.0,-0.07,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11303,441.45276,971.02,2744.71,2541.1,-222.18,4775.04,17.01,2578.56,2748.75,273.15,85.0,2422.2,2054.61,17.01,0.992,73.0,2228.87,4045.84,17.01,66.0,0.984,0.0,0.0,0.0,0.992,100.0,-0.234,0.0,-0.156,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11304,441.4862,969.7,2754.19,2540.12,-222.18,4775.04,17.01,2578.56,2748.75,273.15,85.0,2422.2,2054.61,17.01,0.992,73.0,2228.87,4045.84,17.01,66.0,0.984,0.0,0.0,0.0,0.992,100.0,-0.234,0.0,-0.156,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11305,441.51965,964.66,2782.58,2537.18,-190.0,4791.64,17.01,2519.77,2743.01,270.62,85.0,2422.2,2054.61,17.01,0.992,73.0,2163.2,4054.99,17.01,66.0,0.992,0.0,0.0,0.008,0.992,100.0,-0.477,0.0,-0.031,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11306,441.5531,960.4,2801.49,2535.22,-190.0,4791.64,17.01,2519.77,2743.01,270.62,85.0,2387.95,2117.91,17.01,0.992,73.0,2163.2,4054.99,17.01,66.0,0.992,0.0,0.0,0.0,0.992,100.0,-0.477,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11307,441.58655,955.44,2820.37,2533.26,-158.43,4805.32,17.01,2519.77,2743.01,270.62,85.0,2387.95,2117.91,17.01,0.992,73.0,2163.2,4054.99,17.01,66.0,0.992,0.18,0.0,0.0,0.992,100.0,-0.617,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11308,441.62,949.76,2839.24,2531.3,-142.14,4811.17,17.01,2425.24,2734.64,255.3,85.0,2387.95,2117.91,17.01,0.992,73.0,2060.49,4070.24,17.01,66.0,0.984,0.133,-0.945,0.0,0.992,100.0,-0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11309,441.65344,946.65,2848.66,2530.32,-142.14,4811.17,17.01,2425.24,2734.64,255.3,85.0,2346.4,2167.27,17.01,0.0,73.0,2060.49,4070.24,17.01,66.0,0.984,0.133,-0.945,0.0,0.0,100.0,-0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11310,441.6869,938.09,2872.21,2527.87,-113.58,4820.72,17.01,2425.24,2734.64,255.3,85.0,2346.4,2167.27,17.01,0.0,73.0,2060.49,4070.24,17.01,66.0,0.984,0.0,-0.945,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11311,441.72034,930.44,2891.01,2525.91,-105.69,4823.32,17.01,2349.36,2728.58,234.72,85.0,2307.12,2207.32,17.01,0.0,73.0,1982.29,4089.05,17.01,66.0,0.984,0.0,-0.719,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11312,441.75378,922.08,2909.81,2523.95,-82.77,4830.6,17.01,2349.36,2728.58,234.72,85.0,2298.92,2215.98,17.01,0.0,73.0,1982.29,4089.05,17.01,66.0,0.984,0.0,-0.719,0.0,-1.0,100.0,0.0,0.0,-0.07,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11313,441.78723,913.0,2928.57,2521.99,-68.13,4835.05,17.01,2259.65,2722.14,203.15,85.0,2298.92,2215.98,17.01,0.0,73.0,1894.52,4116.03,17.01,78.0,0.984,0.0,0.992,0.0,-1.0,100.0,0.0,0.0,-0.133,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11314,441.82068,903.22,2947.33,2520.04,-68.13,4835.05,17.01,2259.65,2722.14,203.15,85.0,2261.04,2260.4,17.01,0.992,73.0,1894.52,4116.03,17.01,78.0,0.984,0.0,0.992,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11315,441.85413,892.72,2966.05,2518.12,-47.17,4841.26,17.01,2259.65,2722.14,203.15,63.0,2261.04,2260.4,17.01,0.992,73.0,1894.52,4116.03,17.01,78.0,0.984,0.0,0.992,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11316,441.88757,878.59,2989.44,2515.72,-47.17,4841.26,17.01,2143.57,2714.98,154.67,63.0,2233.64,2301.77,17.01,0.992,73.0,1784.62,4143.41,17.01,78.0,0.992,0.0,0.992,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11317,441.92102,866.49,3008.12,2513.8,-18.05,4849.69,17.01,2143.57,2714.98,154.67,63.0,2233.64,2301.77,17.01,0.992,73.0,1784.62,4143.41,17.01,78.0,0.992,0.0,0.992,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11318,441.95447,853.68,3026.79,2511.88,-18.05,4849.69,17.01,2053.03,2709.85,112.84,63.0,2208.36,2355.65,17.01,0.992,73.0,1698.46,4152.66,17.01,78.0,0.984,0.0,0.414,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11319,441.9879,840.16,3045.43,2509.96,11.0,4858.04,17.01,2053.03,2709.85,112.84,63.0,2208.36,2355.65,17.01,0.992,73.0,1698.46,4152.66,17.01,78.0,0.984,0.0,0.414,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11320,442.02136,825.94,3064.06,2508.04,21.64,4861.1,17.01,1972.55,2705.29,72.6,63.0,2208.36,2355.65,17.01,0.992,73.0,1620.23,4152.08,17.01,78.0,0.992,0.0,0.0,0.0,-1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11321,442.0548,811.01,3082.66,2506.12,21.64,4861.1,17.01,1952.43,2704.15,62.09,63.0,2186.46,2443.74,17.01,0.992,73.0,1600.48,4150.99,17.01,78.0,0.992,0.0,0.0,0.219,-0.062,100.0,0.0,0.0,0.086,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11322,442.08826,803.28,3091.96,2505.16,36.55,4865.38,17.01,1952.43,2704.15,62.09,63.0,2186.46,2443.74,17.01,0.992,73.0,1600.48,4150.99,17.01,78.0,0.992,0.0,0.0,0.508,-0.062,100.0,0.0,0.0,0.461,0.0,0.0,0.0,0,0,0,1,0,0,0,0
11323,442.1217,779.03,3119.81,2502.28,36.55,4865.38,17.01,1852.07,2699.98,16.63,63.0,2178.33,2512.16,17.01,0.992,73.0,1500.65,4141.45,17.01,78.0,0.992,0.0,0.0,0.766,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11324,442.15515,766.31,3133.73,2500.84,56.55,4871.05,17.01,1852.07,2699.98,16.63,63.0,2178.33,2512.16,17.01,0.992,73.0,1500.65,4141.45,17.01,78.0,0.992,0.0,0.0,0.898,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,1,0,0,0,0,0
11325,442.1886,757.61,3142.99,2499.88,56.55,4871.05,17.01,1852.07,2699.98,16.63,63.0,2178.33,2512.16,17.01,0.992,73.0,1500.65,4141.45,17.01,78.0,0.992,0.0,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11326,442.22205,730.45,3170.77,2497.0,64.53,4873.31,17.01,1781.78,2700.48,14.41,63.0,2173.02,2615.51,17.01,0.0,65.0,1388.56,4126.93,17.01,78.0,0.992,0.0,0.0,0.992,0.0,100.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11327,442.2555,711.47,3189.25,2495.08,78.78,4877.35,17.01,1781.78,2700.48,14.41,63.0,2173.02,2615.51,17.01,0.0,65.0,1388.56,4126.93,17.01,78.0,0.992,0.0,0.0,0.992,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11328,442.28894,691.78,3207.73,2493.16,78.78,4877.35,17.01,1660.15,2691.86,16.56,63.0,2171.83,2691.5,17.01,0.992,65.0,1388.56,4126.93,17.01,78.0,0.992,0.0,0.0,0.992,-0.82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11329,442.3224,671.4,3226.18,2491.25,78.78,4877.35,17.01,1660.15,2691.86,16.56,63.0,2171.83,2691.5,17.01,0.992,65.0,1263.47,4109.43,17.01,78.0,0.992,0.0,0.0,0.992,-0.82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11330,442.35583,639.51,3253.84,2488.43,93.43,4881.5,17.01,1559.12,2670.87,16.95,63.0,2171.83,2691.5,17.01,0.992,65.0,1242.35,4106.43,17.01,78.0,0.992,0.0,0.0,0.992,-0.82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11331,442.38928,639.51,3253.84,2488.43,93.43,4881.5,17.01,1559.12,2670.87,16.95,63.0,2171.83,2691.5,17.01,0.992,65.0,1242.35,4106.43,17.01,78.0,0.992,0.0,0.0,0.992,-0.82,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11332,442.42273,600.31,3286.04,2485.14,105.5,4884.91,17.01,1538.96,2665.54,16.97,63.0,2180.55,2807.53,17.01,0.992,65.0,1124.81,4089.71,17.01,78.0,0.992,0.0,0.0,0.992,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11333,442.45618,576.95,3304.41,2483.26,105.5,4884.91,17.01,1448.17,2638.25,17.01,63.0,2194.97,2898.92,17.01,0.992,65.0,1124.81,4089.71,17.01,78.0,0.992,0.0,0.0,0.992,0.0,100.0,0.0,0.0,0.172,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11334,442.48962,565.01,3313.59,2482.32,105.5,4884.91,17.01,1427.92,2631.68,17.01,63.0,2199.01,2920.07,17.01,0.992,65.0,1059.8,4080.44,17.01,78.0,0.984,0.0,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11335,442.52307,528.14,3341.11,2479.5,118.33,4888.57,17.01,1366.95,2611.24,17.01,63.0,2203.26,2941.41,17.01,0.0,62.0,1037.99,4077.33,17.01,78.0,0.984,0.531,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11336,442.55652,502.69,3359.43,2477.62,118.33,4888.57,17.01,1366.95,2611.24,17.01,63.0,2221.1,3025.09,17.01,0.0,62.0,950.12,4064.79,17.01,78.0,0.992,0.531,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11337,442.58997,489.71,3368.59,2476.68,118.33,4888.57,17.01,1366.95,2611.24,17.01,63.0,2225.66,3045.61,17.01,0.0,62.0,928.0,4061.63,17.01,78.0,0.992,0.531,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11338,442.6234,449.71,3396.01,2473.86,136.7,4893.8,17.01,1246.57,2562.4,17.01,63.0,2239.39,3106.26,17.01,0.0,62.0,928.0,4061.63,17.01,78.0,0.992,0.016,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11339,442.65686,422.17,3414.28,2471.98,136.7,4893.8,17.01,1246.57,2562.4,17.01,63.0,2239.39,3106.26,17.01,0.0,62.0,816.51,4045.72,17.01,78.0,0.992,0.016,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11340,442.6903,401.06,3427.96,2470.57,145.98,4896.45,17.01,1179.43,2526.16,17.01,63.0,2239.39,3106.26,17.01,0.0,62.0,794.04,4042.52,17.01,78.0,0.992,0.211,0.0,0.992,0.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11341,442.72375,365.01,3450.75,2468.22,145.98,4896.45,17.01,1151.84,2508.49,17.01,63.0,2264.06,3209.34,17.01,0.0,62.0,726.29,4034.16,17.01,78.0,0.984,0.211,-0.586,0.992,-0.953,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11342,442.7572,342.87,3464.4,2466.81,162.98,4901.32,17.01,1151.84,2508.49,17.01,63.0,2264.06,3209.34,17.01,0.0,59.0,714.94,4033.06,17.01,78.0,0.984,0.992,-0.586,0.992,-0.953,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11343,442.79065,312.74,3482.6,2464.93,167.71,4902.67,17.01,1074.94,2447.47,17.01,63.0,2264.06,3209.34,17.01,0.0,59.0,714.94,4033.06,17.01,78.0,0.984,0.992,-0.586,0.992,-0.953,100.0,0.0,0.0,0.992,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11344,442.8241,281.92,3500.77,2463.06,167.71,4902.67,17.01,1074.94,2447.47,17.01,63.0,2307.93,3339.21,17.01,0.0,59.0,600.84,4028.25,17.01,78.0,0.992,0.992,-0.141,0.992,-0.391,100.0,0.0,0.0,0.992,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11345,442.85754,250.41,3518.93,2461.22,196.36,4910.86,17.01,1015.73,2383.65,17.01,63.0,2307.93,3339.21,17.01,0.0,59.0,600.84,4028.25,17.01,78.0,0.992,0.625,-0.141,0.992,-0.391,100.0,0.0,0.0,0.992,0.0,0.0,1.0,0,0,0,0,0,0,0,0
11346,442.891,218.2,3537.07,2459.38,196.36,4910.86,17.01,989.75,2348.85,17.01,63.0,2343.14,3411.68,17.01,0.0,59.0,509.1,4032.68,17.01,78.0,0.984,0.625,0.0,0.992,-1.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11347,442.92444,185.31,3555.19,2457.54,222.34,4918.29,17.01,989.75,2348.85,17.01,63.0,2343.14,3411.68,17.01,0.0,59.0,509.1,4032.68,17.01,78.0,0.984,0.0,0.0,0.992,-1.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11348,442.9579,151.73,3573.29,2455.7,228.59,4920.08,17.01,955.34,2293.92,17.01,63.0,2343.14,3411.68,17.01,0.0,59.0,509.1,4032.68,17.01,78.0,0.984,0.0,0.0,0.992,-1.0,100.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11349,442.99133,136.59,3599.61,2463.11,228.59,4920.08,17.01,955.34,2293.92,17.01,63.0,2407.59,3504.9,15.16,0.0,59.0,372.51,4052.96,17.01,78.0,0.992,0.0,-0.961,0.992,-0.797,100.0,0.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11350,443.02478,146.37,3672.66,2497.62,263.15,4929.98,17.01,906.07,2176.87,17.01,63.0,2407.59,3504.9,15.16,0.0,59.0,372.51,4052.96,17.01,78.0,0.992,0.0,-0.961,0.992,-0.797,100.0,0.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11351,443.05823,149.7,3697.63,2509.4,268.42,4931.49,17.01,901.11,2156.7,17.01,63.0,2453.05,3557.08,16.88,0.992,59.0,372.51,4052.96,17.01,78.0,0.992,0.0,-0.961,0.992,0.203,100.0,0.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11352,443.09167,155.8,3747.53,2532.96,278.54,4934.39,17.01,901.11,2156.7,17.01,63.0,2453.05,3557.08,16.88,0.992,59.0,240.82,4091.19,17.01,78.0,0.992,0.0,-0.992,0.992,0.203,100.0,0.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11353,443.12512,163.59,3822.3,2568.25,283.39,4935.78,17.01,892.48,2055.56,17.01,63.0,2510.57,3623.54,16.95,0.992,59.0,219.5,4098.94,17.01,78.0,0.984,0.0,-0.992,0.992,0.961,100.0,0.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11354,443.15857,166.87,3859.64,2585.88,299.68,4940.34,17.01,895.19,2025.7,17.01,63.0,2527.07,3644.79,16.91,0.992,59.0,219.5,4098.94,17.01,78.0,0.984,0.789,-0.992,0.992,0.992,100.0,-0.445,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11355,443.19202,168.83,3884.52,2597.62,299.68,4940.34,17.01,895.19,2025.7,17.01,63.0,2527.07,3644.79,16.91,0.992,59.0,125.03,4136.27,17.01,90.0,0.984,0.789,-0.992,0.992,0.992,100.0,-0.445,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11356,443.22546,173.62,3959.07,2632.81,299.68,4940.34,17.01,907.54,1967.56,17.01,63.0,2557.9,3689.67,16.92,0.992,59.0,84.0,4154.16,17.01,90.0,0.984,0.789,-0.992,0.992,0.133,100.0,-0.445,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11357,443.2589,175.9,4008.72,2656.25,334.84,4945.11,17.01,907.54,1967.56,17.01,63.0,2557.9,3689.67,16.92,0.992,59.0,23.95,4182.55,17.01,90.0,0.992,0.992,-0.992,0.992,0.133,100.0,-1.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
11358,443.29236,176.77,4033.52,2667.95,341.84,4945.45,17.01,936.71,1894.37,17.01,63.0,2557.9,3689.67,16.92,0.992,59.0,4.39,4192.42,17.01,90.0,0.992,0.992,-0.992,0.992,0.133,100.0,-1.0,0.0,0.992,1.0,0.0,0.0,0,0,0,0,0,0,0,0
